country,company,isin,symbol,combined
germany,Baywa Vink AG,DE0005194062,BYWGnx,Baywa Vink AG | DE0005194062
germany,LEG Immobilien AG,DE000LEG1110,LEGn,LEG Immobilien AG | DE000LEG1110
germany,Lotto24 AG,DE000LTT0243,LO24n,Lotto24 AG | DE000LTT0243
germany,Talanx AG,DE000TLX1005,TLXGn,Talanx AG | DE000TLX1005
germany,Evonik,DE000EVNK013,EVKn,Evonik | DE000EVNK013
germany,Kion Group AG,DE000KGX8881,KGX,Kion Group AG | DE000KGX8881
germany,Adler Real Estate,DE0005008007,ADLG,Adler Real Estate | DE0005008007
germany,Encavis,DE0006095003,HWAG,Encavis | DE0006095003
germany,Bastei Lueb,DE000A1X3YY0,BST1,Bastei Lueb | DE000A1X3YY0
germany,Zalando SE,DE000ZAL1111,ZALG,Zalando SE | DE000ZAL1111
germany,Rocket Internet,DE000A12UKK6,RKET,Rocket Internet | DE000A12UKK6
germany,TLG Immobilien AG,DE000A12B8Z4,TLGG,TLG Immobilien AG | DE000A12B8Z4
germany,Hella KGaA Hueck & Co,DE000A13SX22,HLE,Hella KGaA Hueck & Co | DE000A13SX22
germany,Tele Columbus AG,DE000TCAG172,TC1n,Tele Columbus AG | DE000TCAG172
germany,Max Automation,DE000A2DA588,MXHNn,Max Automation | DE000A2DA588
germany,Sixt Leasing AG,DE000A0DPRE6,LNSX,Sixt Leasing AG | DE000A0DPRE6
germany,Roy Ceramics,DE000RYSE888,RY8,Roy Ceramics | DE000RYSE888
germany,Windeln de,DE000WNDL193,WDLK,Windeln de | DE000WNDL193
germany,Elumeo SE,DE000A11Q059,ELBG,Elumeo SE | DE000A11Q059
germany,Deutsche Pfandbriefbank AG,DE0008019001,PBBG,Deutsche Pfandbriefbank AG | DE0008019001
germany,Puma SE,DE0006969603,PUMG,Puma SE | DE0006969603
germany,Scout24 AG,DE000A12DM80,G24n,Scout24 AG | DE000A12DM80
germany,Hapag Lloyd AG,DE000HLAG475,HLAG,Hapag Lloyd AG | DE000HLAG475
germany,Schaeffler AG,DE000SHA0159,SHA_p,Schaeffler AG | DE000SHA0159
germany,Brain,DE0005203947,BNNn,Brain | DE0005203947
germany,bet at homem,DE000A0DNAY5,ARTG,bet at homem | DE000A0DNAY5
germany,Demire Deutsche Mittelstand RE,DE000A0XFSF0,DMRE,Demire Deutsche Mittelstand RE | DE000A0XFSF0
germany,WCM Beteiligungs und Grundbesitz,DE000A1X3X33,WCMKk,WCM Beteiligungs und Grundbesitz | DE000A1X3X33
germany,Wuestenrot Wuerttembergische,DE0008051004,WUWGn,Wuestenrot Wuerttembergische | DE0008051004
germany,Uniper SE,DE000UNSE018,UN01,Uniper SE | DE000UNSE018
germany,Innogy,DE000A2AADD2,IGY,Innogy | DE000A2AADD2
germany,Carl Zeiss AG,DE0005313704,AFXG,Carl Zeiss AG | DE0005313704
germany,Gerresheimer AG,DE000A0LD6E6,GXIG,Gerresheimer AG | DE000A0LD6E6
germany,Commerzbank,DE000CBK1001,CBKG,Commerzbank | DE000CBK1001
germany,Morphosys AG,DE0006632003,MORG,Morphosys AG | DE0006632003
germany,Bechtle AG,DE0005158703,BC8G,Bechtle AG | DE0005158703
germany,Freenet AG,DE000A0Z2ZZ5,FNTGn,Freenet AG | DE000A0Z2ZZ5
germany,Telefonica Deutschland AG,DE000A1J5RX9,O2Dn,Telefonica Deutschland AG | DE000A1J5RX9
germany,Siltronic AG,DE000WAF3001,WAFGn,Siltronic AG | DE000WAF3001
germany,Osram Licht,DE000LED4000,OSRn,Osram Licht | DE000LED4000
germany,Delivery Hero,DE000A2E4K43,DHER,Delivery Hero | DE000A2E4K43
germany,Metro Wholesale,DE000BFB0019,B4B,Metro Wholesale | DE000BFB0019
germany,Siemens Healthineers,DE000SHL1006,SHLG,Siemens Healthineers | DE000SHL1006
germany,Knorr-Bremse,DE000KBX1006,KBX,Knorr-Bremse | DE000KBX1006
germany,Medigene,DE000A1X3W00,MDG1k,Medigene | DE000A1X3W00
germany,Adva Optical,DE0005103006,ADAG,Adva Optical | DE0005103006
germany,Jenoptik,DE000A2NB601,JENGn,Jenoptik | DE000A2NB601
germany,STRATEC Biomedical,DE000STRA555,SBSG,STRATEC Biomedical | DE000STRA555
germany,All For One Steeb AG,DE0005110001,A1OS,All For One Steeb AG | DE0005110001
germany,Biofrontera AG,DE0006046113,B8FGn,Biofrontera AG | DE0006046113
germany,SLM Solutions,DE000A111338,AM3D,SLM Solutions | DE000A111338
germany,SNP Schneider,DE0007203705,SHFG,SNP Schneider | DE0007203705
germany,Viscom AG,DE0007846867,V6CG,Viscom AG | DE0007846867
germany,4 SC AG,DE000A14KL72,VSCk,4 SC AG | DE000A14KL72
germany,Ecotel AG,DE0005854343,E4CG,Ecotel AG | DE0005854343
germany,Fortec,DE0005774103,FEVG,Fortec | DE0005774103
germany,Sartorius AG,DE0007165607,SATG,Sartorius AG | DE0007165607
germany,Teles AG,DE0007454902,TLIG,Teles AG | DE0007454902
germany,KPS,DE000A1A6V48,HACGn,KPS | DE000A1A6V48
germany,Voltabox AG,DE000A2E4LE9,VBX,Voltabox AG | DE000A2E4LE9
germany,Varta,DE000A0TGJ55,VAR1,Varta | DE000A0TGJ55
germany,Serviceware,DE000A2G8X31,SJJG,Serviceware | DE000A2G8X31
germany,NFON,DE000A0N4N52,NFN,NFON | DE000A0N4N52
germany,Prosiebensat,DE000PSM7770,PSMGn,Prosiebensat | DE000PSM7770
germany,Heidelbergcement,DE0006047004,HEIG,Heidelbergcement | DE0006047004
germany,Heliocentris Energy Solutions,DE000A1MMHE3,H2Fn,Heliocentris Energy Solutions | DE000A1MMHE3
germany,va Q tec,DE0006636681,VQTG,va Q tec | DE0006636681
germany,Rational AG,DE0007010803,RAAG,Rational AG | DE0007010803
germany,Westgrund,DE000A0HN4T3,WEG1,Westgrund | DE000A0HN4T3
germany,Borussia Dortmund,DE0005493092,BVB,Borussia Dortmund | DE0005493092
germany,JOST Werke,DE000JST4000,JSTG,JOST Werke | DE000JST4000
germany,Aumann,DE000A2DAM03,AAGG,Aumann | DE000A2DAM03
germany,HelloFresh,DE000A161408,HFGG,HelloFresh | DE000A161408
germany,DWS Group,DE000DWS1007,DWSG,DWS Group | DE000DWS1007
germany,Traton,DE000TRAT0N7,8TRA,Traton | DE000TRAT0N7
germany,Pfeiffer,DE0006916604,PV,Pfeiffer | DE0006916604
germany,Aixtron,DE000A0WMPJ6,AIXGn,Aixtron | DE000A0WMPJ6
germany,Delticom AG,DE0005146807,DEXGn,Delticom AG | DE0005146807
germany,artec technologies,DE0005209589,A6TG,artec technologies | DE0005209589
germany,Berentzen,DE0005201602,BEZ,Berentzen | DE0005201602
germany,Helma Eigenheimbau,DE000A0EQ578,H5EG,Helma Eigenheimbau | DE000A0EQ578
germany,Einbecker Brauhaus,DE0006058001,HAKG,Einbecker Brauhaus | DE0006058001
france,Air France KLM,FR0000031122,AIRF,Air France KLM | FR0000031122
france,Accor,FR0000120404,ACCP,Accor | FR0000120404
france,April,FR0004037125,APRL,April | FR0004037125
france,Air Liquide,FR0000120073,AIRP,Air Liquide | FR0000120073
france,Capgemini,FR0000125338,CAPP,Capgemini | FR0000125338
france,Electricite de France,FR0010242511,EDF,Electricite de France | FR0010242511
france,AXA,FR0000120628,AXAF,AXA | FR0000120628
france,Danone,FR0000120644,DANO,Danone | FR0000120644
france,Engie,FR0010208488,ENGIE,Engie | FR0010208488
france,BNP Paribas,FR0000131104,BNPP,BNP Paribas | FR0000131104
france,Bouygues,FR0000120503,BOUY,Bouygues | FR0000120503
france,Louis Vuitton,FR0000121014,LVMH,Louis Vuitton | FR0000121014
france,L'Oreal,FR0000120321,OREP,L'Oreal | FR0000120321
france,Schneider Electric,FR0000121972,SCHN,Schneider Electric | FR0000121972
france,Peugeot,FR0000121501,PEUP,Peugeot | FR0000121501
france,Saint Gobain,FR0000125007,SGOB,Saint Gobain | FR0000125007
france,Carrefour,FR0000120172,CARR,Carrefour | FR0000120172
france,EssilorLuxottica,FR0000121667,ESLX,EssilorLuxottica | FR0000121667
france,Pernod Ricard,FR0000120693,PERP,Pernod Ricard | FR0000120693
france,Credit Agricole,FR0000045072,CAGR,Credit Agricole | FR0000045072
france,Vallourec,FR0000120354,VLLP,Vallourec | FR0000120354
france,Orange,FR0000133308,ORAN,Orange | FR0000133308
france,Societe Generale,FR0000130809,SOGN,Societe Generale | FR0000130809
france,Michelin,FR0000121261,MICP,Michelin | FR0000121261
france,Alstom,FR0010220475,ALSO,Alstom | FR0010220475
france,Sanofi,FR0000120578,SASY,Sanofi | FR0000120578
france,Vivendi,FR0000127771,VIV,Vivendi | FR0000127771
france,Total,FR0000120271,TOTF,Total | FR0000120271
france,Vinci,FR0000125486,SGEF,Vinci | FR0000125486
france,Renault,FR0000131906,RENA,Renault | FR0000131906
france,Veolia Environnement,FR0000124141,VIE,Veolia Environnement | FR0000124141
france,Lagardere,FR0000130213,LAGA,Lagardere | FR0000130213
france,Kering,FR0000121485,PRTP,Kering | FR0000121485
france,Metropole TV,FR0000053225,MMTP,Metropole TV | FR0000053225
france,Pierre Vacances,FR0000073041,PVAC,Pierre Vacances | FR0000073041
france,Eramet,FR0000131757,ERMT,Eramet | FR0000131757
france,Thales,FR0000121329,TCFP,Thales | FR0000121329
france,Gecina,FR0010040865,GFCP,Gecina | FR0010040865
france,Christian Dior,FR0000130403,DIOR,Christian Dior | FR0000130403
france,Dassault Systemes,FR0000130650,DAST,Dassault Systemes | FR0000130650
france,Faurecia,FR0000121147,EPED,Faurecia | FR0000121147
france,Casino Guichard,FR0000125585,CASP,Casino Guichard | FR0000125585
france,Aeroports Paris,FR0010340141,ADP,Aeroports Paris | FR0010340141
france,Eurofins Scientific,FR0000038259,EUFI,Eurofins Scientific | FR0000038259
france,Imerys,FR0000120859,IMTP,Imerys | FR0000120859
france,Rexel,FR0010451203,RXL,Rexel | FR0010451203
france,Remy Cointreau,FR0000130395,RCOP,Remy Cointreau | FR0000130395
france,Nicox,FR0013018124,NCOX,Nicox | FR0013018124
france,Bourbon Corp,FR0004548873,GPBN,Bourbon Corp | FR0004548873
france,Virbac,FR0000031577,VIRB,Virbac | FR0000031577
france,Publicis Groupe,FR0000130577,PUBP,Publicis Groupe | FR0000130577
france,Arkema,FR0010313833,AKE,Arkema | FR0010313833
france,Sodexo,FR0000121220,EXHO,Sodexo | FR0000121220
france,Iliad,FR0004035913,ILD,Iliad | FR0004035913
france,Ubisoft,FR0000054470,UBIP,Ubisoft | FR0000054470
france,Hermes International,FR0000052292,HRMS,Hermes International | FR0000052292
france,Soitec,FR0013227113,SOIT,Soitec | FR0013227113
france,Safran,FR0000073272,SAF,Safran | FR0000073272
france,Quadient,FR0000120560,QDT,Quadient | FR0000120560
france,Wendel,FR0000121204,MWDP,Wendel | FR0000121204
france,Mercialys,FR0010241638,MERY,Mercialys | FR0010241638
france,Eiffage,FR0000130452,FOUG,Eiffage | FR0000130452
france,Rallye,FR0000060618,GENC,Rallye | FR0000060618
france,CNP Assurances,FR0000120222,CNPP,CNP Assurances | FR0000120222
france,Groupe SEB,FR0000121709,SEBF,Groupe SEB | FR0000121709
france,Trigano,FR0005691656,TRIA,Trigano | FR0005691656
france,Savencia,FR0000120107,SAVEN,Savencia | FR0000120107
france,Albioma,FR0000060402,ABIO,Albioma | FR0000060402
france,SCOR,FR0010411983,SCOR,SCOR | FR0010411983
france,Sartorius Stedim,FR0013154002,STDM,Sartorius Stedim | FR0013154002
france,Covivio,FR0000064578,CVO,Covivio | FR0000064578
france,Eutelsat,FR0010221234,ETL,Eutelsat | FR0010221234
france,Atos,FR0000051732,ATOS,Atos | FR0000051732
france,Natixis,FR0000120685,CNAT,Natixis | FR0000120685
france,Valeo,FR0013176526,VLOF,Valeo | FR0013176526
france,Devoteam,FR0000073793,DVTM,Devoteam | FR0000073793
france,Plastic Omnium,FR0000124570,PLOF,Plastic Omnium | FR0000124570
france,Nexans,FR0000044448,NEXS,Nexans | FR0000044448
france,Boiron,FR0000061129,BOIR,Boiron | FR0000061129
france,Haulotte,FR0000066755,PYHE,Haulotte | FR0000066755
france,BIC,FR0000120966,BICP,BIC | FR0000120966
france,Transgene,FR0005175080,TRNG,Transgene | FR0005175080
france,Archos,FR0000182479,ARCH,Archos | FR0000182479
france,Ipsos,FR0000073298,ISOS,Ipsos | FR0000073298
france,ESSO,FR0000120669,ESSF,ESSO | FR0000120669
france,Futuren,FR0011284991,FTRN,Futuren | FR0011284991
france,Altran,FR0000034639,ALTT,Altran | FR0000034639
france,Alten,FR0000071946,LTEN,Alten | FR0000071946
france,Ingenico,FR0000125346,INGC,Ingenico | FR0000125346
france,CGG,FR0013181864,GEPH,CGG | FR0013181864
france,Nexity,FR0010112524,NEXI,Nexity | FR0010112524
france,Beneteau,FR0000035164,CHBE,Beneteau | FR0000035164
france,Solocal,FR0012938884,LOCAL,Solocal | FR0012938884
france,Legrand,FR0010307819,LEGD,Legrand | FR0010307819
france,Manitou BF,FR0000038606,MANP,Manitou BF | FR0000038606
france,Lisi,FR0000050353,GFII,Lisi | FR0000050353
france,Vilmorin & Cie,FR0000052516,VILM,Vilmorin & Cie | FR0000052516
france,Maurel et Prom,FR0000051070,MAUP,Maurel et Prom | FR0000051070
france,Tessi,FR0004529147,TESI,Tessi | FR0004529147
france,Klepierre,FR0000121964,LOIM,Klepierre | FR0000121964
france,Mersen,FR0000039620,CBLP,Mersen | FR0000039620
france,Ipsen,FR0010259150,IPN,Ipsen | FR0010259150
france,Seche,FR0000039109,CCHE,Seche | FR0000039109
france,Orpea,FR0000184798,ORP,Orpea | FR0000184798
france,JC Decaux,FR0000077919,JCDX,JC Decaux | FR0000077919
france,Biomerieux,FR0013280286,BIOX,Biomerieux | FR0013280286
france,Recylex,FR0000120388,RXPA,Recylex | FR0000120388
france,TF1,FR0000054900,TFFP,TF1 | FR0000054900
france,Teleperformance,FR0000051807,TEPRF,Teleperformance | FR0000051807
france,Chargeurs,FR0000130692,CRIP,Chargeurs | FR0000130692
france,Synergie,FR0000032658,SDGI,Synergie | FR0000032658
france,Financiere Odet,FR0000062234,EPMF,Financiere Odet | FR0000062234
france,Kaufman Et Broad,FR0004007813,KOF,Kaufman Et Broad | FR0004007813
france,Sopra Steria,FR0000050809,SOPR,Sopra Steria | FR0000050809
france,Rubis,FR0013269123,RUBF,Rubis | FR0013269123
france,Hi Media,FR0012821890,ADUX,Hi Media | FR0012821890
france,Groupe Partouche,FR0012612646,PARP,Groupe Partouche | FR0012612646
france,NRJ Group,FR0000121691,SONO,NRJ Group | FR0000121691
france,Assystem,FR0000074148,ASY,Assystem | FR0000074148
france,GECI International,FR0000079634,GECI,GECI International | FR0000079634
france,Bonduelle,FR0000063935,BOND,Bonduelle | FR0000063935
france,Stef,FR0000064271,STF,Stef | FR0000064271
france,Sword,FR0004180578,SWOR,Sword | FR0004180578
france,Avenir Telecom,FR0000066052,AVOM,Avenir Telecom | FR0000066052
france,Xpo Logistics Europe,FR0000052870,XPO,Xpo Logistics Europe | FR0000052870
france,Union Financiere,FR0000034548,UFFP,Union Financiere | FR0000034548
france,CNIM Constr.,FR0000053399,CNIM,CNIM Constr. | FR0000053399
france,Aviation Latecoere,FR0000032278,LAEP,Aviation Latecoere | FR0000032278
france,Viel Et Compagnie,FR0000050049,VEIL,Viel Et Compagnie | FR0000050049
france,Claranova,FR0013426004,AVQ,Claranova | FR0013426004
france,LDC,FR0013204336,LOUP,LDC | FR0013204336
france,Parrot,FR0004038263,PARRO,Parrot | FR0004038263
france,Tonnellerie Francois Freres,FR0013295789,TFF,Tonnellerie Francois Freres | FR0013295789
france,Groupe Crit,FR0000036675,CITT,Groupe Crit | FR0000036675
france,Herige,FR0000066540,ALHRG,Herige | FR0000066540
france,Inter Parfums,FR0004024222,IPAR,Inter Parfums | FR0004024222
france,CeGeREAL,FR0010309096,CGR,CeGeREAL | FR0010309096
france,Toupargel,FR0000039240,TGEL,Toupargel | FR0000039240
france,High Co,FR0000054231,HIGH,High Co | FR0000054231
france,Lectra,FR0000065484,LECS,Lectra | FR0000065484
france,Groupe Flo,FR0004076891,GFLO,Groupe Flo | FR0004076891
france,Spir Communication,FR0000131732,SPIS,Spir Communication | FR0000131732
france,Gascogne,FR0000124414,ALBI,Gascogne | FR0000124414
france,Thermador,FR0013333432,THHG,Thermador | FR0013333432
france,Manutan,FR0000032302,MATP,Manutan | FR0000032302
france,Linedata Services,FR0004156297,LDSV,Linedata Services | FR0004156297
france,Ales Groupe,FR0000054652,ALPHY,Ales Groupe | FR0000054652
france,Laurent-Perrier,FR0006864484,LPER,Laurent-Perrier | FR0006864484
france,U10,FR0000079147,ALU10,U10 | FR0000079147
france,Robertet,FR0000039091,ROBF,Robertet | FR0000039091
france,Pharmagest Interactive,FR0012882389,PHAI,Pharmagest Interactive | FR0012882389
france,Media 6,FR0000064404,MED6,Media 6 | FR0000064404
france,Guerbet,FR0000032526,GRBT,Guerbet | FR0000032526
france,SPII,FR0000074122,IISP,SPII | FR0000074122
france,Bourrelier,FR0000054421,ALBOU,Bourrelier | FR0000054421
france,Vranken-Pommery,FR0000062796,VRKP,Vranken-Pommery | FR0000062796
france,Groupe Open,FR0004050300,OPEN,Groupe Open | FR0004050300
france,Samse,FR0000060071,SAMS,Samse | FR0000060071
france,Mr Bricolage,FR0004034320,MBRI,Mr Bricolage | FR0004034320
france,Lafuma,FR0000035263,LAFU,Lafuma | FR0000035263
france,Gl Events,FR0000066672,GLTN,Gl Events | FR0000066672
france,Piscines Desjoyaux,FR0000061608,ALPDX,Piscines Desjoyaux | FR0000061608
france,Ramsay Generale De Sante,FR0000044471,GDSF,Ramsay Generale De Sante | FR0000044471
france,Fleury Michon,FR0000074759,FLMI,Fleury Michon | FR0000074759
france,Hexaom,FR0004159473,HEXAO,Hexaom | FR0004159473
france,Damartex,FR0000185423,ALDAR,Damartex | FR0000185423
france,Gaumont,FR0000034894,GAUM,Gaumont | FR0000034894
france,CS Communication,FR0007317813,SIGF,CS Communication | FR0007317813
france,Afone,FR0000044612,AFON,Afone | FR0000044612
france,Cegedim,FR0000053506,CGDM,Cegedim | FR0000053506
france,PSB Industries,FR0000060329,PSBP,PSB Industries | FR0000060329
france,Exel Industries,FR0004527638,EXEP,Exel Industries | FR0004527638
france,Alpes,FR0000053324,CDAF,Alpes | FR0000053324
france,Bureau Veritas,FR0006174348,BVI,Bureau Veritas | FR0006174348
france,Suez,FR0010613471,SEVI,Suez | FR0010613471
france,Derichebourg,FR0000053381,DBG,Derichebourg | FR0000053381
france,ICADE,FR0000035081,ICAD,ICADE | FR0000035081
france,Netgem,FR0004154060,ETGM,Netgem | FR0004154060
france,Getlink,FR0010533075,GETP,Getlink | FR0010533075
france,Euro Ressources,FR0000054678,EURR,Euro Ressources | FR0000054678
france,Edenred,FR0010908533,EDEN,Edenred | FR0010908533
france,Atari,FR0010478248,ATAR,Atari | FR0010478248
france,Bollore,FR0000039299,BOLL,Bollore | FR0000039299
france,Technicolor,FR0010918292,TCH,Technicolor | FR0010918292
france,Vicat,FR0000031775,VCTP,Vicat | FR0000031775
france,Lanson BCC,FR0004027068,ALLAN,Lanson BCC | FR0004027068
france,Marie Brizard Wine & Spirits,FR0000060873,MBWS,Marie Brizard Wine & Spirits | FR0000060873
france,Hubwoo,FR0004052561,PROAC,Hubwoo | FR0004052561
france,Eurofins-Cerep,FR0013256518,ALECR,Eurofins-Cerep | FR0013256518
france,Axway,FR0011040500,AXW,Axway | FR0011040500
france,Jacquet Metal,FR0000033904,JCQ,Jacquet Metal | FR0000033904
france,Metabolic Explorer,FR0004177046,METEX,Metabolic Explorer | FR0004177046
france,Videlio SA,FR0000066680,VDLO,Videlio SA | FR0000066680
france,AB Science,FR0010557264,ABS,AB Science | FR0010557264
france,Acanthe,FR0000064602,CFMP,Acanthe | FR0000064602
france,Altarea,FR0000033219,IMAF,Altarea | FR0000033219
france,Argan,FR0010481960,ARGAN,Argan | FR0010481960
france,A.S.T. Groupe,FR0000076887,ASTP,A.S.T. Groupe | FR0000076887
france,Onxeo,FR0010095596,C4X,Onxeo | FR0010095596
france,Business Et Decision,FR0000078958,BZDK,Business Et Decision | FR0000078958
france,Bourse Direct,FR0000074254,BDRP,Bourse Direct | FR0000074254
france,Cast,FR0000072894,YAS,Cast | FR0000072894
france,Devernois,FR0000060840,ALDEV,Devernois | FR0000060840
france,DNXcorp,FR0010436584,ALDNX,DNXcorp | FR0010436584
france,Electricite de Strasbourg,FR0000031023,EDSP,Electricite de Strasbourg | FR0000031023
france,Euromedis,FR0000075343,EUMD,Euromedis | FR0000075343
france,Covivio Hotels,FR0000060303,COVH,Covivio Hotels | FR0000060303
france,Generix,FR0010501692,GENX,Generix | FR0010501692
france,Groupe Gorge,FR0000062671,GOEG,Groupe Gorge | FR0000062671
france,GPE Group Pizzorno,FR0010214064,GPEP,GPE Group Pizzorno | FR0010214064
france,Indle Fin. Entrepr.,FR0000066219,IFDE,Indle Fin. Entrepr. | FR0000066219
france,Intexa,FR0000064958,ITXA,Intexa | FR0000064958
france,LDLC,FR0000075442,ALLDL,LDLC | FR0000075442
france,Lesnxconstructeurs,FR0004023208,NVC,Lesnxconstructeurs | FR0004023208
france,Moncey,FR0000076986,TEDE,Moncey | FR0000076986
france,Artea SA,FR0012185536,ARTE,Artea SA | FR0012185536
france,Paref,FR0010263202,PARF,Paref | FR0010263202
france,Pcas,FR0000053514,PCAS,Pcas | FR0000053514
france,Prologue,FR0010380626,PRSW,Prologue | FR0010380626
france,Sodifrance,FR0000072563,SDIF,Sodifrance | FR0000072563
france,Stentys,FR0010949404,STEN,Stentys | FR0010949404
france,Terreis,FR0010407049,TERR,Terreis | FR0010407049
france,Unibel,FR0000054215,CBQP,Unibel | FR0000054215
france,ABC Arbitrage,FR0004040608,BITI,ABC Arbitrage | FR0004040608
france,Acteos,FR0000076861,DTNC,Acteos | FR0000076861
france,Actia,FR0000076655,MRSP,Actia | FR0000076655
france,ADL Partner,FR0000062978,ALDP,ADL Partner | FR0000062978
france,Fonciere Paris Nord,FR0011277391,FPN,Fonciere Paris Nord | FR0011277391
france,Advini,FR0000053043,ADVI,Advini | FR0000053043
france,Akka,FR0004180537,AKA,Akka | FR0004180537
france,Alpha Mos,FR0013421286,AMOS,Alpha Mos | FR0013421286
france,Altamir,FR0000053837,ALMP,Altamir | FR0000053837
france,Altareit,FR0000039216,AREIT,Altareit | FR0000039216
france,Aubay,FR0000063737,AUBT,Aubay | FR0000063737
france,Augros,FR0000061780,AUCP,Augros | FR0000061780
france,Aurea,FR0000039232,AUER,Aurea | FR0000039232
france,Aures Tech,FR0013183589,AURS,Aures Tech | FR0013183589
france,Advenis,FR0004152874,ADVA,Advenis | FR0004152874
france,Baccarat,FR0000064123,CDBP,Baccarat | FR0000064123
france,Barbara Bui,FR0000062788,BBUI,Barbara Bui | FR0000062788
france,Bastide Le Confort,FR0000035370,BATD,Bastide Le Confort | FR0000035370
france,Bigben,FR0000074072,BGBN,Bigben | FR0000074072
france,Bleecker,FR0000062150,BLEE,Bleecker | FR0000062150
france,SCBSM,FR0006239109,CBSM,SCBSM | FR0006239109
france,Burelle,FR0000061137,BULY,Burelle | FR0000061137
france,Ca Toulouse 31 CCI,FR0000045544,CAT31,Ca Toulouse 31 CCI | FR0000045544
france,Cafom,FR0010151589,CAFO,Cafom | FR0010151589
france,Capelli,FR0012969095,CAPLI,Capelli | FR0012969095
france,Carpinienne Part.,FR0000064156,CRPP,Carpinienne Part. | FR0000064156
france,Ferm. Casino Mun. Canne,FR0000062101,FCMC,Ferm. Casino Mun. Canne | FR0000062101
france,CFI,FR0000037475,CFI,CFI | FR0000037475
france,Cibox Inter A,FR0000054322,CIBP,Cibox Inter A | FR0000054322
france,Cambodge Nom.,FR0000079659,CCAP,Cambodge Nom. | FR0000079659
france,Galimmo,FR0000030611,GALIM,Galimmo | FR0000030611
france,CIS,FR0000064446,CTRG,CIS | FR0000064446
france,Coheris,FR0004031763,COHE,Coheris | FR0004031763
france,Colas,FR0000121634,COLP,Colas | FR0000121634
france,Courtois,FR0000065393,CRTS,Courtois | FR0000065393
france,Carmila,FR0010828137,CARM,Carmila | FR0010828137
